subscription_id,customer_id,event_date,event_type,plan,mrr_amount,currency
sub_001277,cust_0961,2024-10-09 01:29:43.275707,upgrade,Professional,50,EUR
sub_001278,cust_0962,2024-01-22 14:26:15.436928,new_subscription,Professional,79,EUR
sub_001279,cust_0963,2024-09-24 08:02:23.589109,new_subscription,Professional,79,EUR
sub_001280,cust_0964,2023-12-21 21:20:26.512898,new_subscription,Basic,29,EUR
sub_001281,cust_0965,2024-02-16 06:04:01.798164,new_subscription,Basic,29,EUR
sub_001282,cust_0965,2024-06-04 16:09:14.076008,upgrade,Professional,50,EUR
sub_001283,cust_0966,2023-12-13 23:38:05.582566,new_subscription,Basic,29,EUR
sub_001284,cust_0967,2023-11-25 23:49:34.225560,new_subscription,Basic,29,EUR
sub_001285,cust_0968,2024-03-27 09:11:15.918389,new_subscription,Basic,29,EUR
sub_001286,cust_0969,2023-05-06 18:51:56.832523,new_subscription,Basic,29,EUR
sub_001287,cust_0969,2023-06-30 14:38:55.672889,upgrade,Professional,50,EUR
sub_001288,cust_0970,2023-10-03 20:46:49.137932,new_subscription,Basic,29,EUR
sub_001289,cust_0970,2023-10-25 22:00:52.106552,upgrade,Professional,50,EUR
sub_001290,cust_0970,2024-08-03 03:55:15.053717,upgrade,Enterprise,120,EUR
sub_001291,cust_0971,2023-01-25 03:12:58.501154,new_subscription,Enterprise,199,EUR
sub_001292,cust_0972,2024-09-06 15:43:35.825561,new_subscription,Professional,79,EUR
sub_001293,cust_0973,2024-09-13 15:06:37.318128,new_subscription,Basic,29,EUR
sub_001294,cust_0974,2023-08-21 01:40:10.395192,new_subscription,Basic,29,EUR
sub_001295,cust_0975,2023-06-09 02:43:28.657887,new_subscription,Basic,29,EUR
sub_001296,cust_0976,2023-02-07 02:37:45.002585,new_subscription,Basic,29,EUR
sub_001297,cust_0976,2023-03-01 19:19:27.463617,upgrade,Professional,50,EUR
sub_001298,cust_0977,2023-12-31 17:53:32.252655,new_subscription,Enterprise,199,EUR
sub_001299,cust_0978,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001300,cust_0979,2024-02-16 12:30:07.826787,new_subscription,Enterprise,199,EUR
sub_001301,cust_0980,2024-02-09 10:27:08.782152,new_subscription,Basic,29,EUR
sub_001302,cust_0980,2024-10-03 23:20:15.322325,upgrade,Professional,50,EUR
sub_001303,cust_0981,2023-02-20 09:04:00.692637,new_subscription,Basic,29,EUR
sub_001304,cust_0981,2024-03-20 03:37:34.995432,upgrade,Professional,50,EUR
sub_001305,cust_0982,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001306,cust_0983,2023-12-06 08:00:12.541019,new_subscription,Basic,29,EUR
sub_001307,cust_0984,2023-03-23 13:40:38.943564,new_subscription,Professional,79,EUR
sub_001308,cust_0985,2023-06-12 21:26:33.357303,new_subscription,Basic,29,EUR
sub_001309,cust_0985,2023-10-29 16:34:26.165080,upgrade,Professional,50,EUR
sub_001310,cust_0986,2023-01-10 19:05:46.450310,new_subscription,Basic,29,EUR
sub_001311,cust_0987,2023-05-08 13:41:29.694222,new_subscription,Professional,79,EUR
sub_001312,cust_0988,2023-05-22 22:37:03.017161,new_subscription,Basic,29,EUR
sub_001313,cust_0988,2023-07-16 18:03:40.355152,upgrade,Professional,50,EUR
sub_001314,cust_0989,2023-05-01 01:29:24.341013,new_subscription,Basic,29,EUR
sub_001315,cust_0989,2023-07-26 12:25:55.733302,upgrade,Professional,50,EUR
sub_001316,cust_0990,2024-12-31 00:00:00.000000,new_subscription,Basic,29,EUR
sub_001317,cust_0991,2023-03-24 08:49:38.358586,new_subscription,Enterprise,199,EUR
sub_001318,cust_0992,2023-09-03 03:12:28.102434,new_subscription,Basic,29,EUR
sub_001319,cust_0993,2023-02-27 07:23:33.166392,new_subscription,Basic,29,EUR
sub_001320,cust_0994,2024-06-04 16:36:32.306162,new_subscription,Professional,79,EUR
sub_001321,cust_0995,2023-08-18 16:25:15.023117,new_subscription,Basic,29,EUR
sub_001322,cust_0996,2024-08-03 03:24:18.396313,new_subscription,Professional,79,EUR
sub_001323,cust_0997,2024-01-12 20:59:08.606406,new_subscription,Basic,29,EUR
sub_001324,cust_0997,2024-12-16 08:13:47.999817,upgrade,Professional,50,EUR
sub_001325,cust_0998,2024-07-10 17:22:29.723313,new_subscription,Basic,29,EUR
sub_001326,cust_0999,2024-12-31 00:00:00.000000,new_subscription,Professional,79,EUR
sub_001327,cust_1000,2023-01-24 11:58:17.247066,new_subscription,Basic,29,EUR
